date,time,username,name,tweet,polarity,sentiment
10/7/2020,2:28:24,musicfan4891,David T,urging you to voice your support for the RESTARTact ASAP Thousands and thousands of businesses nationwide have suffered for months due to COVID19 and can t wait until after an election Don t let this pandemic ruin so much of this great country DoNotAbandonUs,0.291666667,positive
10/7/2020,2:27:32,musicfan4891,David T,urging you to voice your support for the RESTARTact ASAP Thousands upon thousands of businesses nationwide have suffered for months at the hands of COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of our great country RESTART,0.266666667,positive
10/7/2020,2:26:19,musicfan4891,David T,urging you to voice your support for the RESTARTact ASAP Thousands of businesses nationwide have suffered for months at the hands of COVID19 and can t wait until after an election Don t let this pandemic destroy so much of our great country Please help RESTART,0.266666667,positive
10/7/2020,2:25:04,musicfan4891,David T,urging you to voice your support for the RESTARTact ASAP Thousands of businesses nationwide incl but not just concert venues have suffered for months due to COVID19 and can t wait until after an election Don t let this pandemic destroy so much of America,-0.041666667,negative
10/7/2020,2:24:13,musicfan4891,David T,urging you to voice your support for the RESTARTact ASAP Thousands upon thousands of businesses nationwide including but not just concert venues have suffered for months due to COVID19 and can t wait until after an election Please help pass RESTART now thx,-0.125,negative
10/7/2020,2:22:37,musicfan4891,David T,urging you to voice your support for the bipartisan RESTARTact ASAP Thousands upon thousands of businesses nationwide have suffered for months at the hands of COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of America,0,neutral
10/7/2020,2:21:30,musicfan4891,David T,urging you to voice your support for the bipartisan RESTARTact ASAP Thousands of businesses have suffered for months at the hands of COVID19 They cannot wait until after an election Don t let this pandemic destroy so much of our great country DoNotAbandonUs,0.266666667,positive
10/7/2020,2:20:35,musicfan4891,David T,urging you to voice your support for the bipartisan RESTARTact ASAP Thousands of businesses nationwide have suffered for months due to COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of our great country DoNotAbandonUs,0.16875,positive
10/7/2020,2:19:43,musicfan4891,David T,urging you to voice your support for the bipartisan RESTARTact ASAP Thousands of businesses nationwide are suffering due to COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of our great country DoNotAbandonUs,0.16875,positive
10/7/2020,2:18:07,musicfan4891,David T,urging you to keep fighting for the RESTARTact to be passed ASAP independently or as part of COVID relief Thousands of businesses have suffered for months and cannot wait until after an election Don t let this pandemic ruin so much of this great country RESTART,0.333333333,positive
10/7/2020,2:16:46,musicfan4891,David T,please keep fighting for the RESTARTact RESTART must be passed ASAP independently or as part of COVID relief Thousands of businesses have suffered for months at the hands of COVID19 and can t wait until after an election Please help Thank you,0,neutral
10/7/2020,2:15:14,musicfan4891,David T,urging you to voice your support for the bipartisan RESTARTact ASAP RESTART must be passed independently or as part of COVID relief for the thousands of suffering businesses They cannot wait until after an election Don t let COVID19 destroy so much of America,0,neutral
10/7/2020,2:12:41,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands of businesses including but not just concert venues have suffered for months at the hands of COVID19 and cannot wait until after an election Don t let this pandemic ruin so much of our great country,0.5,positive
10/7/2020,2:11:46,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands of businesses incl but not just concert venues have suffered for months at the hands of COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of our great country,0.266666667,positive
10/7/2020,2:08:18,musicfan4891,David T,urging you to support the bipartisan RESTARTact ASAP Thousands and thousands of businesses are suffering at the hands of COVID19 and can t wait until after an election Don t let this pandemic decimate so much of our great country DoNotAbandonUs,0.5,positive
10/7/2020,2:07:19,musicfan4891,David T,urging you to support the bipartisan RESTARTact ASAP Thousands and thousands of businesses have suffered for months at the hands of COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of our great country DoNotAbandonUs,0.266666667,positive
10/7/2020,2:02:01,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands and thousands of businesses nationwide have suffered for months at the hands of COVID19 and can t wait until after an election Don t let this pandemic ruin so much of our great country DoNotAbandonUs,0.5,positive
10/7/2020,2:01:08,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands and thousands of businesses nationwide have suffered for months at the hands of COVID19 and can t wait until after an election Don t let this pandemic destroy so much of our great nation DoNotAbandonUs,0.266666667,positive
10/7/2020,2:00:17,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands and thousands of businesses nationwide have suffered for months at the hands of COVID19 and can t wait until after an election Don t let this pandemic ruin so much of this great country DoNotAbandonUs,0.5,positive
10/7/2020,1:59:20,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands and thousands of businesses have suffered for months at the hands of COVID19 and can t wait until after an election Don t allow this pandemic to destroy so much of our great country DoNotAbandonUs,0.266666667,positive
10/7/2020,1:58:27,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands and thousands of businesses have suffered for months at the hands of COVID19 and can t wait until after an election Don t let this pandemic ruin so much of this great country DoNotAbandonUs,0.5,positive
10/7/2020,1:57:10,musicfan4891,David T,urging you to support the RESTARTact ASAP Thousands and thousands of businesses have suffered for months at the hands of COVID19 and cannot wait until after an election Don t let this pandemic destroy so much of this great country DoNotAbandonUs,0.266666667,positive
10/7/2020,1:55:39,musicfan4891,David T,urging you to support the RESTARTact and ensure its passage ASAP independently or as part of COVID relief Thousands and thousands of businesses have suffered for months and can t wait until after an election Don t let COVID ruin so much of this great country,0.333333333,positive
10/7/2020,1:53:36,musicfan4891,David T,PLEASE urge and to support and pass the RESTARTact ASAP Thousands of businesses have suffered for months and can t wait until after an election Don t let COVID decimate so much of this great country DoNotAbandonUs,0.5,positive
10/7/2020,1:52:38,musicfan4891,David T,PLEASE urge and to support and pass the RESTARTact ASAP Thousands of businesses have suffered for months and can t wait until after an election Don t let COVID decimate so much of this great country DoNotAbandonUs,0.5,positive
10/7/2020,1:50:38,musicfan4891,David T,PLEASE urge and to endorse and pass the RESTARTact Thousands of businesses have suffered for months and cannot wait until after an election Many of us are afraid Don t let COVID decimate so much of this great country RESTART now,0.225,positive
10/6/2020,22:27:03,killion,Kyle Killion,The restartact has 56 senate co sponsors and 170 in the house It has the best formula for targeting only small to mid sized businesses hit hardest by Covid This could pass next week Plus with only a few more votes it can be veto proof,0.13125,positive
10/6/2020,22:08:22,vanceginn,Vance Ginn,But plenty of relief funds available from CaresAct of 6 4T between taxpayer through Congress 1 6T and lending available by Fed 4 8T per Why not reallocate those funds to better policies like the RESTARTAct,0.433333333,positive
10/6/2020,21:58:25,jgisovercovid,Jenny Gordon,Bring the RestartAct up for vote it has 170 bipartisan cosponsors in the house and 56 in the senate This would provide needed aid for hard hit businesses Time to do something No more time for games,-0.270833333,negative
10/6/2020,20:28:42,dominatorfirew1,Dominator Fireworks Liuyang China,Please support the RestartAct The Professional 1 3g Industry has been hit hard as most outdoor events have been canceled We need the RestartAct now to keep these companies strong until outdoor events can return,0.185416667,positive
10/6/2020,19:15:30,musicfan4891,David T,urging you to voice your support for the RESTARTact to and ASAP Thousands of businesses are suffering and cannot wait until after an election Many of us are afraid Please don t let COVID decimate so much of this great country,0.225,positive
10/6/2020,19:13:50,musicfan4891,David T,urging you to support the RESTARTact Thousands and thousands of businesses nationwide have suffered for months and cannot wait until after an election for relief Many of us are afraid Don t let COVID decimate so much of this great country RESTART ACT NOW,0.225,positive
